Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Initium Media 端傳媒,249895,2018-04-24 13:30:01 SGT,Photo,132,3,6,5,5,1,1,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003898526453366,【假若中國武力統一，哪些人更願意站出來防衛台灣？】完整分析：http://bit.ly/2F97Dwx:=:https://theinitium.com/article/20180424-opinion-chenfangyu-taiwan-teenagers/ TFD調查以外，據學者王宏恩利用國安調查分析的研究顯示，年長者較會考慮各種現實條件而改變在問卷中回答的認同屬性，但年輕一代的「台灣認同」不因經濟利益或武力威脅而改變。 這些數據背後的隱含意義，是人們會願意為了保衛自己的生活方式而戰。 圖：端傳媒設計部 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003898383120047/?type=3,,,,,,153.0
Initium Media 端傳媒,249868,2018-04-23 12:30:00 SGT,Photo,105,11,5,0,0,1,1,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003382833171602,【如果兩岸簽署簽署和平協議，就能走向和平嗎？】閱讀全文： http://bit.ly/2K4yQEq:=:https://theinitium.com/article/20180423-taiwan-faces-in-cross-straits-relations-chen-ming-tong/ 台灣曾有人主張與大陸簽署和平協議，中華經濟研究院第一研究所研究員張榮豐認為，這個想法是不切實際的。因為即使和平協議簽訂了，「不管任何一方毀約，國際上都沒有仲裁者。」 而台灣學者吳玉山的研究也指出，在存在主權相互衝突的大小政治實體之間，相互平等對待的選項已經被大國所排除。 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003382833171602/?type=3,,Timeline Photos,,,,123.0
Initium Media 端傳媒,249895,2018-04-24 20:14:48 SGT,Link,73,13,19,0,5,6,0,1,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004075466435672,【香港歷史科考題被指過份政治化，歷史試卷能不涉及政治嗎？】 香港中學文憑考試4月21日開考歷史科，因題目涉及評價殖民地政府管治、身分認同等題目，被質疑是否過於政治化。 當中，「孫中山和毛澤東誰是更偉大的中國領袖？」一題引來討論。你認為這題是能評測學生獨立思考的好題目，還是可能會帶入評卷人個人好惡的爭議題型？http://bit.ly/2K9QeYt:=:https://theinitium.com/roundtable/20180424-roundtable-hk-dse/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2K9QeYt,https://theinitium.com/roundtable/20180424-roundtable-hk-dse/,毛澤東與孫中山，誰是更偉大的中國領袖？這道香港歷史科考題，你會如何答？｜端圓桌｜端傳媒 Initium Media,香港DSE歷史題目引關注，一中學歷史科主任認為，歷史本身就牽涉政治，歷史試卷是否可以「去政治化」，如何做到政治平衡？,,,117.0
Initium Media 端傳媒,249868,2018-04-23 13:00:00 SGT,Link,90,1,17,0,0,1,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003372293172656,【一場花了上千億元的 #一帶一路 競賽，最終受益的是誰？】 日前，歐盟二十七國駐中國大使聯合撰寫報告，批評中國的「一帶一路」倡議不利自由貿易，偏袒中國企業，並且分化歐洲國家，用詞嚴厲，讓人不禁反思「一帶一路」沿線國家究竟怎看待這倡議。 除了中國，歐美日俄對歐亞也有各自的盤算，各國之間既互補又互相競爭，誰才是最後的受益者？ http://bit.ly/2vBbR0v:=:https://theinitium.com/article/20180423-opinion-yukaho-one-belt-one-road/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2vBbR0v,https://theinitium.com/article/20180423-opinion-yukaho-one-belt-one-road/,競逐歐亞：中國一帶一路、歐美絲路野心、俄國歐亞夢與日本經濟走廊｜端傳媒 Initium Media,「一帶一路」各國之間究竟是互補還是互相競爭，不但需要分析具體項目的商業價值和投資者的影響力，也需要了解各國對歐亞大陸的戰略，很難一概而論。,,,109.0
Initium Media 端傳媒,249860,2018-04-23 06:50:47 SGT,Link,41,0,9,0,4,0,32,9,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003292906513928,【早報：阿富汗首都選民登記站遭自殺炸彈襲擊致57人死亡，IS 宣布負責 】http://bit.ly/2HjhMwF:=:https://theinitium.com/article/20180423-morning-brief/ 剛剛過去的週末世界發生了什麼？ 1. 當地22日，阿富汗首都喀布爾的一處選民登記站發生自殺爆炸襲擊，造成至少57人死亡、119人受傷，死者中包括5名兒童。恐怖組織「伊斯蘭國」（IS）隨後宣布發動了此次襲擊。 2. 當地週日（22日），亞美尼亞首都葉里温（Yerevan）爆發了大規模反政府示威活動，數千名抗議者反對謝爾日·薩爾基相（Serzh Sargsyan）在過去10年擔任兩屆總統後，近日又再度出任總理一職。抗議者與警方產生衝突，有3名反對派領袖及近200名示威者遭到逮捕。 3. 4月22日，中國商務部新聞發言人在回答關於美國財長姆努欽（Steven Mnuchin）考慮來華磋商的提問時表示，中方已收到美方希望前來北京進行經貿問題磋商的信息，中方對此表示歡迎。 4. 法國總統馬克龍即將於週一（23日）抵達華盛頓，開始對美國為期3天的訪問活動，預計他將繼續敦請美國總統特朗普不要退出伊朗核協議。 5. (truncated),http://bit.ly/2HjhMwF,https://theinitium.com/article/20180423-morning-brief/,早報：阿富汗首都選民登記站遭自殺炸彈襲擊致57人死亡，IS 宣布負責｜端傳媒 Initium Media,當地22日， 阿富汗首都喀布爾的一處選民登記站發生自殺爆炸襲擊 ，造成至少57人死亡、119人受傷，死者中包括5名兒童。恐怖組織「伊斯蘭國」（IS）隨後宣布發動了此次襲擊。,,,95.0
Initium Media 端傳媒,249868,2018-04-23 18:00:01 SGT,Link,50,0,4,0,1,0,0,4,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003491479827404,【讓北大校方不惜向學生施壓的 #沈陽事件，也是一場讓人民日報都追責的中國版 #Metoo？】 今日引起中國網友關注的要求北大公開沈陽事件相關信息的學生岳昕遭校方約談施壓的事件，到底這起事件為何能連續數天得到各方關注、輿論禁令姍姍來遲，而且就連《人民日報》也刊出評論追責？http://bit.ly/2qfzc2C:=:https://theinitium.com/article/20180409-opinion-yeungshan-pku/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2qfzc2C,https://theinitium.com/article/20180409-opinion-yeungshan-pku/,沈陽案：北大“metoo”，制度與程序正義的迷思｜端傳媒 Initium Media,儘管各界行動者形成的去中心化網絡在沈陽案的推進中不斷成熟，並鮮明地指向最根本的權力與結構，但如果支撐它說話、表達的公共空間上了鎖，那麼，無論是程序正義還是結果正義，無論是改變學院體系還是從象牙塔影響社...,,,59.0
Initium Media 端傳媒,249868,2018-04-23 15:30:00 SGT,Photo,47,1,7,3,0,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003436153166270,【「 讓別人得益，你才是天下無敵」】閱讀全文：http://bit.ly/2F8nv2q:=:https://theinitium.com/article/20180423-culture-music-folk-lowelllo-movietomusic/ //「每個人都不同，你要肯去做這件事，要不斷鍛鍊自己，超越自己。之後你要去幫這個世界，去教人。別人真的得益，你就是真正的天下無敵。如果你停留在自己身上，這就不是最高境界。」// 這是盧冠廷對自己歌曲的理解。雖然在音樂的路上他也一樣不停地鍛鍊與超越自己，但盧冠廷說這首歌講的不是自己，是旁觀者而已。 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003436056499613/?type=3,,,,,,58.0
Initium Media 端傳媒,249868,2018-04-23 19:00:01 SGT,Link,41,1,12,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003496493160236,【「區塊鏈」是未來鑰匙還是泡沫？我們的讀者這麼看~】 「區塊鏈或者比特幣最大的價值不在於其本身的實際應用，而在於爲人們提供了一種對未來的想象和實現途徑的思路。」 http://bit.ly/2F8yIjH:=:https://theinitium.com/article/20180423-youropinion-blockchain/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2F8yIjH,https://theinitium.com/article/20180423-youropinion-blockchain/,「區塊鏈」是蓄勢待發的未來鑰匙，還是徒有其名的眼前泡沫？｜端傳媒 Initium Media,「區塊鏈或者比特幣最大的價值不在於其本身的實際應用，而在於爲人們提供了一種對未來的想象和實現途徑的思路。」,,,54.0
Initium Media 端傳媒,249868,2018-04-23 14:30:00 SGT,Photo,45,1,4,2,0,0,1,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003424633167422,【盧冠廷，用歌聲衝破束縛他的那張網】閱讀全文：http://bit.ly/2F8nv2q:=:https://theinitium.com/article/20180423-culture-music-folk-lowelllo-movietomusic/ 被辭退後，他不能再去高級的酒店駐唱，轉而在一些酒廊演出，「那些地方一星期就要打好幾次架。」夜晚時，社團人士常常當着他的表演打架。「Lolo，唱大聲啲！」大佬一面打，一面向他呼喊。 盧冠廷就一面害怕，一面唱得更大聲。「沒有辦法，為了生活。」他錄了 demo，寄去 EMI 唱片，那就是他一唱成名的開始。 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003424483167437/?type=3,,,,,,53.0
Initium Media 端傳媒,249868,2018-04-23 18:20:36 SGT,Link,35,0,2,0,1,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003514806491738,【晚報：首腦峰會在即，南韓停止針對北韓的「心戰」廣播以營造良好氣氛】http://bit.ly/2Ka7RqS:=:https://theinitium.com/article/20180423-evening-brief/ 工作了一天，看看今天不能錯過的新聞： 1. 兩韓即將於本週五（27日）舉行首腦峰會，南韓自當地今天凌晨停止在軍事分界線以擴音器對北韓作政治宣傳廣播，以為會談營造良好氣氛；不過，南韓及美國於今天展開「關鍵決斷」聯合軍事演習，預計至兩韓峰會當天暫停。 2. 北京大學中文系教授沈陽早前遭學生實名舉報，被指涉嫌性侵犯北大95級本科生高岩，致高岩於1998年自殺身亡。本月初參與就事件向校方遞交《訊息公開申請表》的北大外國語學院14級本科生岳昕今天發出公開信，指控校方繞過她本人向其母親施壓，促使她今早「被家長帶回家中，目前無法返校」。公開信最早在一個自媒體平台發表，但隨即被相關營運方屏蔽。 3. 當地週日（22日）晚上，北韓黃海北道發生嚴重車禍，據報造成多人死傷，其中包括多名中國旅客。 4. (truncated),http://bit.ly/2Ka7RqS,https://theinitium.com/article/20180423-evening-brief/,晚報：首腦峰會在即，南韓停止針對北韓的「心戰」廣播以營造良好氣氛｜端傳媒 Initium Media,兩韓即將於本週五（27日）舉行首腦峰會， 雙方今天再度召開工作會議商討峰會安排 。另外，南韓自當地今天凌晨停止在軍事分界線以擴音器對北韓作政治宣傳廣播，以為會談營造良好氣氛；不過，南韓及美國於今天展開「關.....,,,38.0
Initium Media 端傳媒,249868,2018-04-23 11:00:00 SGT,Link,25,2,4,0,4,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003351843174701,【陳明通強勢回歸陸委會，他將如何詮釋蔡政府「兩岸維持現狀」】 兩岸關係的未來會隨著陳明通的到來變得非常光『明』、非常暢『通』嗎？這是早就以「阿通」、「通師」、「阿通師」名號響遍台北學術圈、政治圈的他第二次出掌陸委會。 許多人不清蔡英文的「維持現狀」指的是什麼？其實，「維持現狀」正是現在的均衡狀態：「共產黨沒有統治台灣，台海沒有發生戰爭」。而陳明通又要怎麼幫助蔡政府「維持現狀」？ http://bit.ly/2K4yQEq:=:https://theinitium.com/article/20180423-taiwan-faces-in-cross-straits-relations-chen-ming-tong/ ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,http://bit.ly/2K4yQEq,https://theinitium.com/article/20180423-taiwan-faces-in-cross-straits-relations-chen-ming-tong/,陳明通、張榮豐和他們的「納許均衡」是什麼？｜端傳媒 Initium Media,張榮豐指出，許多人說不清蔡英文的「維持現狀」指的究竟是什麼？其實，「維持現狀」正是現在的均衡狀態：「共產黨沒有統治台灣，台海沒有發生戰爭」。這樣的均衡狀態，是透過台灣目前的「效用函數」計算後取得；而所...,,,35.0
Initium Media 端傳媒,249895,2018-04-24 18:37:36 SGT,Link,33,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1004042256438993,【晚報：法國總統馬克龍首訪美國，料將游說特朗普履行伊朗核協議】http://bit.ly/2FbTPBI:=:https://theinitium.com/article/20180424-evening-brief/ 工作了一天，看看今天不能錯過的新聞： 1. 法國總統馬克龍（Emmanuel Macron）展開任內首趟美國國是訪問行程。外界關注馬克龍能否成功游說美國總統特朗普、促成華府履行伊朗核協議。 2. 據韓聯社報導，南韓兩韓首腦峰會籌備委員會今午在邊界板門店南韓一方的和平之家，為本週五（27日）舉行的峰會展開綵排；而北韓官員明天將到訪和平之家，兩韓將舉行聯合綵排。 3. 另外，北韓同意在週五峰會當天，南韓記者團可跨境至北韓一方，以統一閣作為採訪起點，進行包括直播等採訪活動，以便報導金正恩跨越兩韓邊界的實況。 4. 北韓領袖金正恩昨日（23日）前往醫院，探望當地週日晚（22日）黃海北道車禍中的中國傷者。 5. 2015年巴黎連環恐襲唯一生還疑犯 Salah Abdeslam 因在2016年3月於比利時布魯塞爾槍擊警方，與當時另一名同黨 Sofien Ayari 被比利時法院裁定「圖謀恐怖主義謀殺」罪名成立，兩人各被判監20年。 6. (truncated),http://bit.ly/2FbTPBI,https://theinitium.com/article/20180424-evening-brief/,晚報：法國總統馬克龍首訪美國，料將游說特朗普履行伊朗核協議｜端傳媒 Initium Media,法國總統 馬克龍（Emmanuel Macron）展開任內首趟美國國是訪問行程 。外界關注，馬克龍能否成功游說美國總統特朗普、促成華府履行伊朗核協議；亦有分析預料，馬克龍亦將尋求解決與特朗普就《巴黎協定》及氣候變化、以至貿....,,,34.0
Initium Media 端傳媒,249868,2018-04-23 15:00:02 SGT,Photo,33,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003424936500725,【盧冠廷：「要超越過去越來越難，但有機會挑戰自己，為什麼不呢？」】閱讀全文：http://bit.ly/2F8nv2q:=:https://theinitium.com/article/20180423-culture-music-folk-lowelllo-movietomusic/ 先後七次入圍香港電影金像獎最佳電影配樂，三次獲選最佳原創電影歌曲的盧冠廷，卻也逃不過1997年金融風暴，很多公司都欠他報酬，讓他感嘆做音樂人真是無法生存。 後來只好開店維生，但他卻不開心。盧冠廷自嘲一個音樂人每天只是收錢，真是過不去。於是他又回去了，在唱片最不賣錢的時候，重新投入他最熱愛的音樂。 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003424936500725/?type=3,,Timeline Photos,,,,34.0
Initium Media 端傳媒,249895,2018-04-24 09:51:29 SGT,Photo,26,0,0,0,0,1,0,1,0,,0,0,0,https://www.facebook.com/theinitium/posts/1003874529789099,【《金盆𠺘口》門票開售，排隊啦唔該！】 #黃子華棟篤笑《金盆𠺘口》門票今早開售，尖沙嘴文化中心外出現排隊人龍。期間有懷疑黃牛黨人士利用老人家插隊，排隊人士報警，警方到場調停。 延伸閱讀： 港式幽默男神成長史（上）http://bit.ly/2cbvvEQ:=:https://theinitium.com/article/20160913-culture-standupcomedy-wongtzewah-1/ 港式幽默男神成長史（下）http://bit.ly/2crx3bj:=:https://theinitium.com/article/20160916-culture-standupcomedy-wongtzewah-2/ 攝：Stanley Leung/端傳媒 ============================ ▍用你選擇的媒體，決定你看見的世界 ▍ 加入會員 ➤ http://bit.ly/2lG8JeA:=:https://membership.theinitium.com/ #端傳媒,https://www.facebook.com/theinitium/photos/a.497892530387304.1073741828.466505160192708/1003873703122515/?type=3,,,,,,28.0
