Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
TVBS 新聞,2032825,2018-04-26 10:15:00 SGT,Link,4567,66,74,15,152,8,397,827,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155348691825933,為了替女兒討回公道，不管燒再多的錢，媽媽在所不惜...😭😭😭 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【正妹被同學性侵殺害　母花1500萬展開「復仇行動」】,https://news.tvbs.com.tw/world/908366,,正妹被同學性侵殺害　母花1500萬展開「復仇行動」│TVBS新聞網,,,,6106.0
TVBS 新聞,2032905,2018-04-27 22:50:00 SGT,Link,4200,437,110,10,179,991,21,28,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353539210933,余天大哥三天兩頭就要煩孩子的事，辛苦了...（拍拍） 更多 #娛樂新聞→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【女兒落敗後又失業！余天無奈揭「拍桌嗆英」內幕】,https://news.tvbs.com.tw/entertainment/909922?from=fbnews,,女兒落敗後又失業！余天無奈揭「拍桌嗆英」內幕│TVBS新聞網,,,,5976.0
TVBS 新聞,2032825,2018-04-26 18:03:02 SGT,Link,4155,372,303,105,65,235,18,14,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351002540933,#最新 毒品碰不得啊～嘖嘖 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【走私毒品印尼被逮　3台灣人遭判處死刑】,https://news.tvbs.com.tw/local/909099,,走私毒品印尼被逮　3台灣人遭判處死刑│TVBS新聞網,,,,5267.0
TVBS 新聞,2032905,2018-04-27 11:43:56 SGT,Link,4170,255,237,42,74,310,3,25,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155352733960933,#最新消息 魏應充重判15年!! 快加【TVBS新聞Line】精選話題報你知→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【頂新案大逆轉！違食安法　魏應充重判15年】 https://news.tvbs.com.tw/life/909458,https://news.tvbs.com.tw/life/909458,,頂新案大逆轉！違食安法　魏應充重判15年│TVBS新聞網,,,,5116.0
TVBS 新聞,2032825,2018-04-26 12:45:00 SGT,Link,3134,291,220,6,45,707,2,688,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350588920933,該付的就是要付，這就是耍賴結果 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【奧老闆請工讀不支薪　挨罰20萬後「道歉了」】,https://news.tvbs.com.tw/life/908808,,奧老闆請工讀不支薪　挨罰20萬後「道歉了」│TVBS新聞網,,,,5093.0
TVBS 新聞,2032825,2018-04-26 19:50:00 SGT,Native Video,2442,133,420,19,265,3,1723,48,0,original,173469,182224,0,https://www.facebook.com/tvbsfb/posts/1790103767717536,這年紀是最需要家長陪伴的時候啊...QQQQQ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【孤單童年！只有手機陪　4歲女童獨留家中】,https://www.facebook.com/tvbsfb/videos/1790103767717536/,,孤單童年！只有手機陪　4歲女童獨留家中,,,,5053.0
TVBS 新聞,2032825,2018-04-26 13:00:01 SGT,Link,4097,35,106,3,614,6,83,3,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350618545933,這傳統習俗已經好幾百年了 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【獨輪車推一半不走！法師連送3次肉粽「第三次最兇」】,https://news.tvbs.com.tw/life/908816,,獨輪車推一半不走！法師連送3次肉粽「第三次最兇」│TVBS新聞網,,,,4947.0
TVBS 新聞,2032905,2018-04-27 16:20:00 SGT,Link,2479,116,144,5,846,4,92,1082,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353008675933,女孩上學竟然下體流血......老師怎麼沒發現😱😱😱😱😱 快加【TVBS 新聞Line】精選話題報你知→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【小二女童校園下體流血　母控校方未察覺】 https://news.tvbs.com.tw/local/909594,https://news.tvbs.com.tw/local/909594,,小二女童校園下體流血　母控校方未察覺│TVBS新聞網,,,,4768.0
TVBS 新聞,2032825,2018-04-27 05:40:00 SGT,Native Video,1940,130,1318,11,389,21,418,226,0,original,131533,200694,0,https://www.facebook.com/tvbsfb/posts/10160349929645137,然後這些水還被用來灌溉，種出來的作物被大家吃下肚，難怪現在大家這麼容易吃出病來😰😰😰 #河川變色水危機→https://goo.gl/Hhej5T:=:https://news.tvbs.com.tw/pack/packdetail/321 . 【憂鬱的變色東港溪　畜牧屎尿汙染難清澈】 https://news.tvbs.com.tw/life/907672 . 【#十點不一樣 周一至周五晚間10點@55台】,https://www.facebook.com/tvbsfb/videos/10160349929645137/,,憂鬱的變色東港溪　畜牧屎尿汙染難清澈,,,,4453.0
TVBS 新聞,2032825,2018-04-27 05:00:01 SGT,Native Video,1189,930,472,6,51,333,17,1225,0,original,76472,108501,0,https://www.facebook.com/tvbsfb/posts/10160349764225137,欸欸欸~你也要負起責任吧！怎麼講得好像跟你沒關係一樣！ #反年改 懶人包→https://goo.gl/qHhqbE:=:https://news.tvbs.com.tw/pack/packdetail/295 . 【反年改失控施暴！　總統：痛心傷害國軍形象】 https://news.tvbs.com.tw/politics/909118,https://www.facebook.com/tvbsfb/videos/10160349764225137/,,反年改失控施暴！　總統：痛心傷害國軍形象,,,,4223.0
TVBS 新聞,2032825,2018-04-27 00:45:00 SGT,Link,2895,89,227,2,729,14,180,2,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351562180933,當地人形容送肉粽當晚「整個安靜的可怕」..... 應該遵守的習俗→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【小孩鐵齒看「送肉粽」　隔天遇死亡車禍】 https://news.tvbs.com.tw/life/909291,https://news.tvbs.com.tw/life/909291,,小孩鐵齒看「送肉粽」　隔天遇死亡車禍│TVBS新聞網,,,,4138.0
TVBS 新聞,2032825,2018-04-27 07:20:00 SGT,Link,2896,88,98,12,397,113,41,458,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351989860933,駕駛才16歲..... 追蹤更多後續報導→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【他讓無照屁孩飆喜美　慘飛車外頭撞地爆血】 https://news.tvbs.com.tw/local/909241,https://news.tvbs.com.tw/local/909241,,他讓無照屁孩飆喜美　慘飛車外頭撞地爆血│TVBS新聞網,,,,4103.0
TVBS 新聞,2032825,2018-04-26 21:30:00 SGT,Link,1879,143,1041,3,298,90,11,543,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351074015933,想兼差工作的朋友，別上當了！ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【假的！　在家「摺星星」月入3萬民眾遭詐騙】,https://news.tvbs.com.tw/local/909130,,假的！　在家「摺星星」月入3萬民眾遭詐騙│TVBS新聞網,,,,4008.0
TVBS 新聞,2032825,2018-04-26 12:10:00 SGT,Link,1150,141,225,4,162,1,632,1567,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350426835933,到底是誰這麼沒良心🙏🙏🙏 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【狠心！　安平運河發現未剪臍帶女棄嬰】,https://news.tvbs.com.tw/local/908731,,狠心！　安平運河發現未剪臍帶女棄嬰│TVBS新聞網,,,,3882.0
TVBS 新聞,2032825,2018-04-26 23:20:00 SGT,Link,3145,186,95,11,129,247,9,53,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351071610933,人在現場的所長透露，「這場陳抗的學長真的很硬...」 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【特種集合「四分衛」！涼山鬼加入反軍改　警：最硬陳抗】,https://news.tvbs.com.tw/politics/909164,,特種集合「四分衛」！涼山鬼加入反軍改　警：最硬陳抗 │TVBS新聞網,,,,3875.0
TVBS 新聞,2032825,2018-04-26 16:40:00 SGT,Link,2444,301,773,9,174,37,1,1,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350839705933,三週後要參加婚禮，就決定用這招試試看！ 快加【TVBS 新聞Line】精選話題報你知→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【免節食！飯前來根「小黃瓜」　3週狂甩近7公斤】 https://news.tvbs.com.tw/life/908143,https://news.tvbs.com.tw/life/908143,,免節食！飯前來根「小黃瓜」　3週狂甩近7公斤│TVBS新聞網,,,,3740.0
TVBS 新聞,2032905,2018-04-27 15:45:00 SGT,Link,2007,29,677,2,830,4,77,2,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155352960855933,如果你一直聞到怪味，恐是 #腦瘤！ 快加【TVBS 新聞Line】精選話題報你知→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【老是聞到腐臭味　腦部腫瘤搞鬼】 https://news.tvbs.com.tw/health/909613,https://news.tvbs.com.tw/health/909613,,老是聞到腐臭味　腦部腫瘤搞鬼│TVBS新聞網,,,,3628.0
TVBS 新聞,2032720,2018-04-26 04:00:01 SGT,Native Video,1572,64,977,7,301,14,468,66,0,original,80483,93838,0,https://www.facebook.com/tvbsfb/posts/10160345737750137,「我們這樣搞下去台灣2050年，甚至更早更快，我們這個地方就沒有辦法再住人」 #河川變色水危機→https://goo.gl/Hhej5T:=:https://news.tvbs.com.tw/pack/packdetail/321 . 【河川汙染浩劫　台灣缺水國全球排第19】 https://news.tvbs.com.tw/life/907667 . 【#十點不一樣 周一至周五晚間10點@55台】,https://www.facebook.com/tvbsfb/videos/10160345737750137/,,河川汙染浩劫　台灣缺水國全球排第19,,,,3469.0
TVBS 新聞,2032825,2018-04-26 20:40:00 SGT,Native Video,2546,89,462,54,84,11,7,3,0,original,126883,138887,0,https://www.facebook.com/tvbsfb/posts/1790088014385778,好懷念歐QQQQQ台北的天空～有我年輕的笑容～♫♪♫♪ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【勾起你我的回憶 民國84年的北車、士林夜市長這樣！】,https://www.facebook.com/tvbsfb/videos/1790088014385778/,,勾起你我的回憶 民國84年的北車、士林夜市長這樣！,,,,3256.0
TVBS 新聞,2032825,2018-04-26 19:20:00 SGT,Link,2004,293,106,9,46,398,7,363,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350971230933,打斷別人說話很失禮捏... 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【共機再繞台！囂張嗆「還中華民國」　諷我戰管：國語練好】,https://news.tvbs.com.tw/politics/909058,,共機再繞台！囂張嗆「還中華民國」　諷我戰管：國語練好│TVBS新聞網,,,,3226.0
TVBS 新聞,2032825,2018-04-27 08:00:02 SGT,Native Video,2207,130,187,7,24,629,1,2,0,original,186371,189811,0,https://www.facebook.com/tvbsfb/posts/10160349959625137,欸！真的差蠻多的耶！！！！ 這樣做也有效→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【連續30天伏地挺身　1個月後的驚人變化讓他傻眼】 https://news.tvbs.com.tw/life/908637 . 影片授權：J.A.M狠愛演 #野生現場,https://www.facebook.com/tvbsfb/videos/10160349959625137/,,連續30天伏地挺身　1個月後的驚人變化讓他傻眼,,,,3187.0
TVBS 新聞,2032905,2018-04-27 11:30:00 SGT,Link,992,50,87,2,74,9,616,1350,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155352470890933,受虐畫面好令人不捨 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【脖子被鐵鍊拴住！印尼小女孩路邊乞討　真相讓人心碎】,https://news.tvbs.com.tw/world/909362,,脖子被鐵鍊拴住！印尼小女孩路邊乞討　真相讓人心碎│TVBS新聞網,,,,3180.0
TVBS 新聞,2032825,2018-04-27 00:30:00 SGT,Link,2086,26,45,4,693,5,202,90,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351546045933,#有圖慎入 天啊天啊天啊😱😱😱😱😱😱 更多 #國際新聞→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【慎入！女洩密情報遭斬首　頭顱掛電線「展示」】 https://news.tvbs.com.tw/world/909299,https://news.tvbs.com.tw/world/909299,,慎入！女洩密情報遭斬首　頭顱掛電線「展示」│TVBS新聞網,,,,3151.0
TVBS 新聞,2032720,2018-04-26 00:00:01 SGT,Native Video,1704,106,1164,12,80,41,39,5,0,original,94997,154557,0,https://www.facebook.com/tvbsfb/posts/10155349111915933,怎麼身邊朋友.同學都去大陸工作了？百萬免還創業金、免費公寓，大陸紅利背後暗藏什麼？台灣如何自救？請鎖定TVBS #人才去哪兒 專題報導 4.28(六)21:00 首播 4.29(日)15:00 重播,https://www.facebook.com/tvbsfb/videos/10155349102100933/,,人才去哪兒？誰關了回家的門？,,,,3151.0
TVBS 新聞,2032905,2018-04-27 22:10:00 SGT,Link,2662,36,53,181,19,3,1,0,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353493810933,大家還記得貢丸湯事件嗎？ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【一年過後…貢丸湯事件的孩子近況曝光了】,https://news.tvbs.com.tw/life/909811,,一年過後…貢丸湯事件的孩子近況曝光了│TVBS新聞網,,,,2955.0
TVBS 新聞,2032825,2018-04-27 07:40:00 SGT,Link,1904,211,125,3,238,37,6,361,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155352003420933,這量好驚人喔！！😨😨😨😨 追蹤更多後續報導→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【海巡攔截台漁船走私　驚見市價8億元毒品】 https://news.tvbs.com.tw/local/908858,https://news.tvbs.com.tw/local/908858,,海巡攔截台漁船走私　驚見市價8億元毒品│TVBS新聞網,,,,2885.0
TVBS 新聞,2032825,2018-04-26 22:00:02 SGT,Link,2278,64,61,4,242,115,26,42,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351270680933,毒品會毀了妳一輩子的...（長嘆） 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【天天毒趴「一砲換一泡」　美女染毒後走鐘大崩壞】,https://news.tvbs.com.tw/local/909114,,天天毒趴「一砲換一泡」　美女染毒後走鐘大崩壞│TVBS新聞網,,,,2832.0
TVBS 新聞,2032825,2018-04-26 16:30:00 SGT,Native Video,1911,28,702,21,135,5,0,1,0,original,63910,73070,0,https://www.facebook.com/tvbsfb/posts/1738412469580696,看完影片，讓我把人生又想了一變.......... 多讀書，你會發現世界與你想像的不同→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【從小喜愛閱讀培養創造力！13歲少女休學自己創業當CEO】 影片授權：一条 YIT,https://www.facebook.com/tvbsfb/videos/1738412469580696/,,從小喜愛閱讀培養創造力！13歲少女休學自己創業當CEO,,,,2803.0
TVBS 新聞,2032720,2018-04-26 01:40:00 SGT,Native Video,1910,123,114,13,210,21,37,368,0,original,165958,172045,0,https://www.facebook.com/tvbsfb/posts/10160345227110137,網友還罵他們不要臉、狗男女..... #不要用鍵盤執行正義→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【「她們拿走我的皮夾」　做好事反被PO網當成賊】 https://news.tvbs.com.tw/local/908390,https://www.facebook.com/tvbsfb/videos/10160345227110137/,,「她們拿走我的皮夾」　做好事反被PO網當成賊,,,,2796.0
TVBS 新聞,2032905,2018-04-27 15:27:03 SGT,Live Video Complete,1844,388,254,115,23,69,2,7,0,original,122816,144535,0,https://www.facebook.com/tvbsfb/posts/10155352770275933,【金正恩、文在寅合力種松樹LIVE】 文金會今登場，早上100分鐘的會談後，南北韓雙方將各自用午餐，下午先在分隔南北韓的軍事分界線合力種下一棵松樹，象徵朝 鮮半島的和平。 #TVBS新聞｜#TVBSSNG｜#TVBS直播 更多訊息點這→https://goo.gl/QD,https://www.facebook.com/tvbsfb/videos/10155352770275933/,,金正恩、文在寅合力種松樹LIVE,,,,2702.0
TVBS 新聞,2032720,2018-04-26 06:50:00 SGT,Native Video,1390,253,392,9,236,62,7,300,0,original,138542,154233,0,https://www.facebook.com/tvbsfb/posts/10160345773120137,原來這樣也算違規啊！！！ 原來這些都算違規→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews . 【臨停等車位！駕駛秒收罰單　警：併排違規】 https://news.tvbs.com.tw/local/908432,https://www.facebook.com/tvbsfb/videos/10160345773120137/,,臨停等車位！駕駛秒收罰單　警：併排違規,,,,2649.0
TVBS 新聞,2032905,2018-04-27 20:40:00 SGT,Link,898,86,603,2,857,11,80,22,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353331700933,最近有搭過大眾運輸工具的朋友們可能都要注意啦！😱😱😱 　 TVBS新聞APP→https://goo.gl/ukMRq6:=:http://vip.tvbs.com.tw/appshare/fbappinstall.html?utm_source=FB&utm_medium=calltoaction&utm_campaign=saurman 【麻疹再增1例　北部20歲男性曾搭捷運、公車】 https://news.tvbs.com.tw/life/909750,https://news.tvbs.com.tw/life/909750,,麻疹再增1例　北部20歲男性曾搭捷運、公車│TVBS新聞網,,,,2559.0
TVBS 新聞,2032905,2018-04-27 21:20:49 SGT,Native Video,943,116,236,8,100,1,443,589,0,original,131789,171845,0,https://www.facebook.com/tvbsfb/posts/1791301250931121,小小的身軀受這種折磨， 小編好心疼啊...（拍拍） 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【女嬰屁爛！大小便就痛　母控月子中心疏忽】,https://www.facebook.com/tvbsfb/videos/1791301250931121/,,女嬰屁爛！大小便就痛　母控月子中心疏忽,,,,2436.0
TVBS 新聞,2032825,2018-04-26 09:45:00 SGT,Link,1290,45,80,4,484,5,23,493,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155350270050933,竟然可以這麼冷靜.... #有影片慎入 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【冷血男拎人頭上街閒晃　淡定自首：我殺了我老婆】,https://news.tvbs.com.tw/world/908705,,冷血男拎人頭上街閒晃　淡定自首：我殺了我老婆│TVBS新聞網,,,,2424.0
TVBS 新聞,2032905,2018-04-27 20:00:01 SGT,Link,738,66,805,3,476,6,287,14,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353195095933,家中有小孩千萬要注意！ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【小心！女童手拿利剪玩耍　跌倒直插臉頰險失明】,https://news.tvbs.com.tw/world/909734,,小心！女童手拿利剪玩耍　跌倒直插臉頰險失明│TVBS新聞網,,,,2395.0
TVBS 新聞,2032905,2018-04-27 11:00:02 SGT,Native Video,2088,87,87,19,61,46,0,0,0,original,96380,98160,0,https://www.facebook.com/tvbsfb/posts/10156297465489246,兩人笑容滿面呢 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【文金首同框！金正恩登板門店　文在寅親迎接】 #文金會 跨越38度→https://goo.gl/7g1FPk:=:https://news.tvbs.com.tw/pack/packdetail/320 https://news.tvbs.com.tw/world/909371,https://www.facebook.com/tvbsfb/videos/10156297465489246/,,文金首同框！金正恩登板門店　文在寅親迎接,,,,2388.0
TVBS 新聞,2032825,2018-04-26 22:10:00 SGT,Link,1808,89,115,0,210,93,10,44,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155351101995933,錢包都在哭泣了...😅😅😅 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【加油跳停「再加一點點」　貪便宜反噴8千元】,https://news.tvbs.com.tw/life/909187,,加油跳停「再加一點點」　貪便宜反噴8千元│TVBS新聞網,,,,2369.0
TVBS 新聞,2032905,2018-04-27 23:20:00 SGT,Link,1845,185,61,9,19,102,5,120,0,,0,0,0,https://www.facebook.com/tvbsfb/posts/10155353572180933,濃濃der火藥味啊～ 江湖在走，【 TVBS 新聞 官方Line】要有→https://goo.gl/QDzHny:=:https://line.me/R/ti/p/%40tvbsnews 【保持緘默遭批「不良示範」　馬英九嗆北檢：誤導國人】,https://news.tvbs.com.tw/politics/909943,,保持緘默遭批「不良示範」　馬英九嗆北檢：誤導國人│TVBS新聞網,,,,2346.0
