Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
新頭殼newtalk,101657,2018-04-26 09:26:12 SGT,Link,1,0,0,0,1,1,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016236791739042,打臉川普！馬克宏美國會演說 抨擊美國優先主義,https://newtalk.tw/news/view/2018-04-26/122260,,打臉川普！馬克宏美國會演說 抨擊美國優先主義 | 國際 | 新頭殼 Newtalk,法國總統馬克宏今天在美國國會發表演說，敦促美國擁抱多邊主義、警告貿易戰爭的危害，表達與美國總統川普「美國優先」大相逕庭的看法。法新社報導，雖然兩人對世界事務的看法有異，馬克宏在3天的訪美行程裡仍極力展.....,,,3.0
新頭殼newtalk,101661,2018-04-27 19:00:06 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017763448253043,邱智淵觀點》文金板門店宣言 兩韓和平露矚光？,https://newtalk.tw/news/view/2018-04-27/122472,,邱智淵觀點》文金板門店宣言 兩韓和平露矚光？ | 國際 | 新頭殼 Newtalk,兩韓領導人在傍晚簽署了” 板門店和平繁榮統一朝鮮半島宣言”，共同表達雙方願意結束戰爭，走向和平的最高心願。這是金正恩的一小步，卻是朝鮮半島期待了七十年的一大步，的確稱得上人類歷史的大躍進。根據媒體報導.....,,,2.0
新頭殼newtalk,101661,2018-04-27 15:40:05 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017626244933430,一邊拔管一邊拔昆😵,https://newtalk.tw/news/view/2018-04-27/122429,,吳茂昆爭議延燒 國民黨團再爆：他曾涉嫌侵犯中研院專利 | 政治 | 新頭殼 Newtalk,教育部長吳茂昆過往經歷爭議未休，國民黨團今天（27日）再爆，吳茂昆擔任中研院物理所所長時，疑似涉嫌侵占中研院專利權，連吳茂昆妻子唐慧晴所成立的台灣師沛恩公司，也已前往中國申請「商標註冊」，所有證據皆指向....,,,2.0
新頭殼newtalk,101661,2018-04-27 15:20:04 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017614551601266,#盧修一與他的時代 左翼思想在當時是一種時尚，代表的是知識份子的良知和正義。年輕人不再以過去所見所信為依歸，而能直視社會階級與階級間的矛盾，以及利益分配的不公。,https://newtalk.tw/news/view/2018-04-27/122445,,盧仔新書試讀9》左翼思想 足以撼動社會根基 | 政治 | 新頭殼 Newtalk,左翼思想在當時是一種時尚，代表的是知識份子的良知和正義。年輕人不再以過去所見所信為依歸，而能直視社會階級與階級間的矛盾，以及利益分配的不公。有信念有良知的知識份子，把對世界改革的理想，投射到社會主義及...,,,2.0
新頭殼newtalk,101661,2018-04-27 12:12:27 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017491991613522,被問及是否接任新北市長參選人蘇貞昌的競選總部主委？陳菊語帶保留地說…… - - - - - 💡新頭殼LINE@生活圈在這裡～ https://goo.gl/fEros4:=:https://line.me/R/ti/p/@boq3291t,https://newtalk.tw/news/view/2018-04-27/122407,,擔任蘇的競總主委？ 陳菊：支持蘇貞昌、做好總統幕僚長 | 政治 | 新頭殼 Newtalk,總統府秘書長陳菊今（27）日早上首度赴立法院拜會民進黨團，被問及是否接任新北市長參選人蘇貞昌的競選總部主委？陳菊語帶保留地說，支持蘇貞昌，但現階段要扮演好輔佐總統的幕僚長角色。陳菊上任總統府秘書長之後，....,,,2.0
新頭殼newtalk,101661,2018-04-27 10:40:26 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017427198286668,實現台海互利共榮 陸委會：「和平與溝通」是重要關鍵,https://newtalk.tw/news/view/2018-04-27/122402,,實現台海互利共榮 陸委會：「和平與溝通」是重要關鍵 | 政治 | 新頭殼 Newtalk,在「辜汪新加坡會談」25周年及「辜汪會晤」20周年之際，行政院大陸委員會今(27)日再向對岸喊話指出，歷史經驗告訴我們，「和平與溝通」是實現台海互利共榮的重要關鍵。中國近來加大對台政軍威嚇與經濟吸納，並企圖以此....,,,2.0
新頭殼newtalk,101657,2018-04-27 08:30:04 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017330338296354,文在寅神采奕奕出發 民眾揮國旗喊加油,https://newtalk.tw/news/view/2018-04-27/122386,,文在寅神采奕奕出發 民眾揮國旗喊加油 | 國際 | 新頭殼 Newtalk,韓國總統文在寅27日上午8時06分離開青瓦台，前往板門店。韓國退伍軍人協會等團體與民眾，歡送文在寅出發，並高喊「總統加油」。兩韓世紀會談即將登場，文在寅一早就到達青瓦台辦公室，有有許多民眾，包括韓國退伍軍人....,,,2.0
新頭殼newtalk,101657,2018-04-26 18:40:02 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016629835033071,「6個錢包」助買房？陸學者「靠父幹」言論挨批,https://newtalk.tw/news/view/2018-04-26/122355,,「6個錢包」助買房？陸學者「靠父幹」言論挨批 | 中國 | 新頭殼 Newtalk,中國大陸房價對很多人來說高不可攀，年輕人常為了該買房或租屋傷腦筋。身為中國央行貨幣政策委員會委員的經濟學家樊綱近日提出可依賴長輩資助購屋的「6個錢包論」，不料卻引發批評。樊綱日前出席央視財經節目「中國.....,,,2.0
新頭殼newtalk,101657,2018-04-26 11:00:01 SGT,Link,2,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016310918398296,劍橋分析案延燒 班農被爆拿數據潑民主黨選民冷水,https://newtalk.tw/news/view/2018-04-26/122264,,劍橋分析案延燒 班農被爆拿數據潑民主黨選民冷水 | 國際 | 新頭殼 Newtalk,劍橋分析公司(Cambridge Analytica)利用臉書取得大量使用者個資，介入政治疑雲越演越烈。儘管該公司喊冤說，絕對沒有將這些數據用在美國大選，但踢爆該公司涉及不法行徑的前員工韋利(Christopher Wylie)在24日對美國眾議員揭露，川...,,,2.0
新頭殼newtalk,101661,2018-04-27 18:10:06 SGT,Link,0,0,0,0,0,0,0,1,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017725341590187,高市消防局向醫院拗耗材? 官員否認,https://newtalk.tw/news/view/2018-04-27/122468,,高市消防局向醫院拗耗材? 官員否認 | 政治 | 新頭殼 Newtalk,高雄市議員陳美雅今 (27) 日質疑市府每年消防救護器耗材嚴重不足，而發生跑去向醫院拗耗材的情形，消防局表示，局內緊急救護科每年編列約新台幣720萬元採購救護相關器耗材，並有善心人士依救護需求捐贈，如再不足會動用...,,,1.0
新頭殼newtalk,101661,2018-04-27 16:20:05 SGT,Link,0,0,0,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017652588264129,Gmail改版上線 整合聯絡人、郵件、日曆加強便利性,https://newtalk.tw/news/view/2018-04-27/122446,,Gmail改版上線 整合聯絡人、郵件、日曆加強便利性 | 科技 | 新頭殼 Newtalk,Google 近日推出 Gmail 的重大更新，包含日前提及的保密模式以外，還整合了聯絡人、郵件、日曆等等相關資料，讓使用者不再需要開啟其他頁面，即可在 Gmail 介面上尋找需要的資料，而該功能將會逐步開放至全球。根據外媒報導...,,,1.0
新頭殼newtalk,101661,2018-04-27 14:27:23 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017581051604616,端午節也不遠了～又可以吃粽子啦！,https://newtalk.tw/news/view/2018-04-27/122426,,生活Fun頭殼,端午節將至！3部會聯手用食安五環護粽香,,,1.0
新頭殼newtalk,101661,2018-04-27 13:20:04 SGT,Link,0,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017538111608910,台北燈節將納北車行旅廣場？柯P：帶動雙子星標案,https://newtalk.tw/news/view/2018-04-27/122422,,台北燈節將納北車行旅廣場？柯P：帶動雙子星標案 | 政治 | 新頭殼 Newtalk,台北市長柯文哲上任後，將台北燈節移至西區舉行，但新黨議員潘懷宗昨（26）在質詢時指出，此決定造成當地交通秩序大亂，而觀傳局長陳思宇答詢時說，明年燈節會持續在西區舉辦，但地點可能會移到台北車站旁的行旅廣場....,,,1.0
新頭殼newtalk,101657,2018-04-27 08:26:47 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017328281629893,週五啦！好天氣也來啦！,https://newtalk.tw/news/view/2018-04-27/122379,,生活Fun頭殼,高溫回來了！各地回暖 中南部上看32度,,,1.0
新頭殼newtalk,101657,2018-04-26 18:10:03 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016606241702097,韓聯社：兩韓4軍事首腦可望出席文金會,https://newtalk.tw/news/view/2018-04-26/122352,,韓聯社：兩韓4軍事首腦可望出席文金會 | 國際 | 新頭殼 Newtalk,南韓國防部長宋永武、聯合參謀本部議長鄭景鬥、北韓人民武裝力量部長朴永植以及總參謀長李明洙均列入兩韓高峰會談隨行人員名單，4 人可望出席會談，以共商消除朝鮮半島軍事緊張情勢。南韓聯合新聞通訊社報導，前兩次....,,,1.0
新頭殼newtalk,101657,2018-04-26 17:00:03 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016559588373429,舉世矚目的兩韓峰會明天登場，來了解一下他們將談什麼吧！,https://newtalk.tw/news/view/2018-04-26/122332,,文金會談什麼？三大主軸秒懂 | 國際 | 新頭殼 Newtalk,舉世矚目的兩韓峰會明天登場，韓國統一部發言人白泰鉉表示，即將舉行的「文金會」會圍繞「朝鮮半島無核化」、「建立半島永久和平機制」，以及「發展韓、朝關係」等核心議題進行協商。青瓦台總統秘書室長任鍾哲在今日...,,,1.0
新頭殼newtalk,101657,2018-04-26 13:30:02 SGT,Link,0,1,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016418988387489,豔星提告 川普律師將援引憲法沉默權,https://newtalk.tw/news/view/2018-04-26/122300,,豔星提告 川普律師將援引憲法沉默權 | 國際 | 新頭殼 Newtalk,美國總統川普的律師柯恩今天表示，他將在豔星「暴風女丹尼爾斯」提出的告訴中，援引憲法第五修正案「不自證其罪」（「沉默權」）條文。丹尼爾斯自稱和川普有過一夜情。路透社報導，柯恩（Michael Cohen）在洛杉磯聯邦法.....,,,1.0
新頭殼newtalk,101657,2018-04-26 12:50:02 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016391521723569,防綠營包裹表決預算解凍 藍委議場前排班卡位,https://newtalk.tw/news/view/2018-04-26/122294,,防綠營包裹表決預算解凍 藍委議場前排班卡位 | 政治 | 新頭殼 Newtalk,為了防止民進黨團再度搶先取得排案權，國民黨團立委們今（26）日早上就到議場前排隊排案。今晨6點就到議場的藍委黃昭順表示，擔心綠營包裹表決預算解凍案，所以黨團乖乖來排班。被問到昨天反軍人年改團體暴力事件時，...,,,1.0
新頭殼newtalk,101657,2018-04-26 07:56:11 SGT,Link,1,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016167488412639,總統眼中釘！土耳其「共和報」14職員依恐怖主義重判,https://newtalk.tw/news/view/2018-04-26/122250,,總統眼中釘！土耳其「共和報」14職員依恐怖主義重判 | 國際 | 新頭殼 Newtalk,土耳其法院今天依涉恐怖主義，重判反對派報紙「共和報」（Cumhuriyet）14名職員。本案激起國際對土耳其總統艾爾段打壓新聞自由的憤慨。路透社報導，被告們的律師歐德米（Ozden Ozdemir）表示，遭判刑的共和報職員刑度在2年半....,,,1.0
新頭殼newtalk,101661,2018-04-27 18:00:06 SGT,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2017717874924267,兩韓文金會真的是歷史上重要的一筆！😳,https://newtalk.tw/news/view/2018-04-27/122462,,兩韓峰會世紀之舉 破冰之際來臨 | 國際 | 新頭殼 Newtalk,兩韓峰會今 (27) 日舉行，全國各界都在關注兩韓領導人之間的互動。南韓總統文在寅一早便在北緯38度板門店等待北韓領導人金正恩，當金正恩跨越北緯38度線，已成為歷史上重要的一刻。文、金兩人的互動頻頻，可謂兩韓之間.....,,,0.0
新頭殼newtalk,101657,2018-04-26 14:50:04 SGT,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016478008381587,迎戰5/1 上海迪士尼玩具總動員園區開幕,https://newtalk.tw/news/view/2018-04-26/122319,,迎戰5/1 上海迪士尼玩具總動員園區開幕 | 中國 | 新頭殼 Newtalk,上海迪士尼樂園今天為園內第7個主題園區「玩具總動員」舉行開幕式，搶攻大陸五一旅遊市場；距上海迪士尼不遠處也有一家新的海洋公園將於暑假開業，為消費者再添新選擇。開業近2年的上海迪士尼樂園以「玩具總動員」為....,,,0.0
新頭殼newtalk,101657,2018-04-26 13:40:02 SGT,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Newtalk.Page/posts/2016424411720280,兩韓峰會3議題協商中 會後協議由「文金」拍板定案,https://newtalk.tw/news/view/2018-04-26/122297,,兩韓峰會3議題協商中 會後協議由「文金」拍板定案 | 國際 | 新頭殼 Newtalk,舉世矚目的兩韓峰會明天早上登場，韓國統一部發言人白泰鉉就即將舉行的「文金會」表示，韓朝雙方正圍繞「朝鮮半島無核化」、「建立半島永久和平機制」，以及「發展韓、朝關係」等核心議題進行協商。白泰鉉指出，關於...,,,0.0
